EventType,Attack,x1,y1,v1,x2,y2,v2,x3,y3,v3,x4,y4,v4,x5,y5,v5,x6,y6,v6,x7,y7,v7,x8,y8,v8,x9,y9,v9,x10,y10,v10
HUANG_PCN,false,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0,505046,281898,0.0
HUANG_PCN,false,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0,33845,235719,0.0
HUANG_PCN,false,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0,103959,17706,0.0
HUANG_PCN,false,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0,134377,48711,0.0
HUANG_PCN,false,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0,116060,388421,0.0
HUANG_PCN,false,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0,385589,73756,0.0
HUANG_PCN,false,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0,229220,169682,0.0
HUANG_PCN,false,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0,317632,103487,0.0
HUANG_PCN,false,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0,334827,296426,0.0
HUANG_PCN,false,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0,206356,417126,0.0
HUANG_PCN,false,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0,160429,86742,0.0
HUANG_PCN,false,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0,55873,193636,0.0
HUANG_PCN,false,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0,475857,237110,0.0
HUANG_PCN,false,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0,191342,466303,0.0
HUANG_PCN,false,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0,32722,234555,0.0
HUANG_PCN,false,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0,113234,391819,0.0
HUANG_PCN,false,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0,545116,425499,0.0
HUANG_PCN,false,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0,321190,120006,0.0
HUANG_PCN,false,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0,429396,296787,0.0
HUANG_PCN,false,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0,183498,401547,0.0
HUANG_PCN,true,134419,345830,1079.7600000000002,134243,345640,1079.0400000000009,134067,345451,1078.3200000000015,133891,345261,1077.6000000000022,133715,345072,1076.8800000000028,133539,344882,1076.1600000000035,133363,344693,1075.4400000000041,133188,344504,1074.7200000000048,133012,344315,1074.0000000000055,132837,344126,1073.280000000006
HUANG_PCN,false,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0,553064,190183,0.0
HUANG_PCN,false,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0,170295,449587,0.0
HUANG_PCN,false,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0,22489,266452,0.0
HUANG_PCN,false,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0,558196,127500,0.0
HUANG_PCN,true,274775,285542,1392.0,275038,285350,1359.1999999999996,275302,285158,1358.239999999999,275566,284966,1357.2799999999986,275829,284774,1356.3199999999981,276092,284583,1355.3599999999976,276353,284393,1322.5599999999972,276609,284206,1321.5999999999967,276866,284020,1320.6399999999962,277122,283833,1319.6799999999957
HUANG_PCN,false,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0,90015,434207,0.0
HUANG_PCN,true,477555,236412,276.0,477468,236453,400.0,477382,236495,400.0,477296,236536,368.0,477241,236562,176.0,477226,236569,0.0,477226,236569,0.0,477226,236569,0.0,477157,236603,240.0,477081,236639,336.0
HUANG_PCN,false,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0,122626,37899,0.0
HUANG_PCN,false,65133,400802,0.0,65133,400802,0.0,65133,400802,0.0,65133,400802,0.0,65133,400802,0.0,65133,400802,0.0,65133,400802,0.0,65128,400801,48.0,65106,400798,120.0,65100,400797,0.0
HUANG_PCN,false,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0,141847,63361,0.0
HUANG_PCN,false,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0,416231,406965,0.0
HUANG_PCN,false,417142,406147,0.0,417109,406177,336.0,417038,406241,400.0,416967,406306,400.0,416893,406374,448.0,416868,406397,520.0,416968,406306,592.0,417080,406203,664.0,417203,406091,692.0,417329,405976,720.0
HUANG_PCN,true,420486,467932,916.9599999999982,420337,467771,915.9999999999984,420188,467610,915.0399999999986,420039,467448,914.0799999999988,419890,467287,913.119999999999,419741,467126,912.1599999999992,419593,466966,911.1999999999994,419445,466805,910.2399999999996,419297,466645,909.2799999999997,419149,466485,908.3199999999999
HUANG_PCN,false,115004,463997,0.0,114931,464060,400.0,114859,464123,400.0,114786,464185,400.0,114714,464248,400.0,114746,464320,400.0,114683,464248,400.0,114620,464176,400.0,114552,464098,460.0,114473,464007,532.0
HUANG_PCN,false,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0,85340,356493,0.0
HUANG_PCN,false,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0,552444,189141,0.0
HUANG_PCN,false,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0,224973,161559,0.0
HUANG_PCN,false,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0,478899,151773,0.0
HUANG_PCN,false,439816,171124,0.0,439786,171135,400.0,439696,171168,400.0,439605,171200,400.0,439515,171233,400.0,439450,171256,208.0,439428,171264,16.0,439428,171264,0.0,439428,171264,0.0,439428,171264,0.0
HUANG_PCN,false,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0,528179,406562,0.0
HUANG_PCN,false,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0,477029,289596,0.0
HUANG_PCN,false,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0,213367,66146,0.0
HUANG_PCN,false,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0,555307,130392,0.0
HUANG_PCN,false,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0,436366,423090,0.0
HUANG_PCN,false,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0,454472,469714,0.0
HUANG_PCN,false,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0,533693,130810,0.0
HUANG_PCN,false,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0,549227,131965,0.0
HUANG_PCN,false,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0,103326,18186,0.0
HUANG_PCN,true,513075,348652,833.0,512941,348504,833.0,512807,348355,833.0,512673,348207,833.0,512539,348058,833.0,512405,347910,833.0,512271,347762,833.0,512137,347613,833.0,512003,347465,833.0,511869,347316,833.0
HUANG_PCN,false,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0,160294,234630,0.0
HUANG_PCN,false,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0,521644,136550,0.0
HUANG_PCN,false,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0,64995,177650,0.0
HUANG_PCN,false,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0,371688,304867,0.0
HUANG_PCN,false,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0,566019,184605,0.0
HUANG_PCN,false,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0,472043,155186,0.0
HUANG_PCN,false,166636,191019,0.0,166636,191019,0.0,166660,190926,400.0,166683,190833,400.0,166707,190740,400.0,166730,190647,400.0,166749,190572,240.0,166756,190543,48.0,166756,190542,0.0,166756,190542,0.0
HUANG_PCN,false,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0,169870,449818,0.0
HUANG_PCN,false,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0,524144,141595,0.0
HUANG_PCN,false,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0,577040,173608,0.0
HUANG_PCN,false,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0,451418,163808,0.0
HUANG_PCN,false,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0,270954,303820,0.0
HUANG_PCN,false,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0,371096,305421,0.0
HUANG_PCN,false,466871,218811,0.0,466871,218811,0.0,466804,218855,400.0,466723,218907,400.0,466642,218959,400.0,466562,219011,400.0,466585,219098,400.0,466537,219015,400.0,466489,218932,400.0,466441,218848,400.0
HUANG_PCN,true,524984,279824,889.0,524800,279854,697.0,524661,279876,505.0,524542,279896,504.5200000000001,524422,279915,504.0400000000002,524303,279934,503.5600000000003,524184,279954,503.0800000000004,524065,279973,502.6000000000005,523946,279992,502.1200000000006,523827,280012,501.64000000000067
HUANG_PCN,false,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0,171702,93798,0.0
HUANG_PCN,false,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0,113786,140414,0.0
HUANG_PCN,false,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0,470555,231146,0.0
HUANG_PCN,false,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417809,263641,0.0,417757,263585,240.0
HUANG_PCN,false,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0,171155,448689,0.0
HUANG_PCN,false,166949,189720,0.0,166949,189720,0.0,166949,189720,0.0,166949,189720,0.0,166963,189712,400.0,166981,189617,400.0,166998,189524,368.0,167009,189464,176.0,167012,189448,0.0,167012,189448,0.0
HUANG_PCN,false,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0,185410,148991,0.0
HUANG_PCN,false,423821,434558,400.0,423769,434605,208.0,423741,434630,400.0,423669,434694,400.0,423598,434758,400.0,423527,434822,400.0,423456,434886,400.0,423385,434949,392.0,423312,435014,420.0,423242,435078,404.0
HUANG_PCN,false,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0,203339,419786,0.0
HUANG_PCN,false,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0,578471,271200,0.0
HUANG_PCN,false,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0,201712,421621,0.0
HUANG_PCN,false,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0,301881,190106,0.0
HUANG_PCN,false,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0,430195,297701,0.0
HUANG_PCN,false,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0,34974,236890,0.0
HUANG_PCN,false,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0,112744,141662,0.0
HUANG_PCN,false,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0,93436,441810,0.0
HUANG_PCN,false,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0,171457,448435,0.0
HUANG_PCN,false,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0,110243,456711,0.0
HUANG_PCN,false,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0,93828,323401,0.0
HUANG_PCN,false,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0,551692,123715,0.0
HUANG_PCN,false,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0,116365,388164,0.0
HUANG_PCN,false,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0,434620,425412,0.0
HUANG_PCN,false,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0,368484,220330,0.0
HUANG_PCN,false,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0,29481,366631,0.0
HUANG_PCN,false,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0,576279,397416,0.0
HUANG_PCN,false,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0,109615,457236,0.0
HUANG_PCN,false,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0,64700,177300,0.0
HUANG_PCN,false,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0,163619,192587,0.0
HUANG_PCN,false,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0,113175,140927,0.0
HUANG_PCN,false,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0,231814,205792,0.0
HUANG_PCN,false,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0,474065,448452,0.0
HUANG_PCN,false,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0,326306,241438,0.0
HUANG_PCN,false,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0,160118,86985,0.0
HUANG_PCN,false,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0,416541,406689,0.0
HUANG_PCN,false,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0,316720,94044,0.0
HUANG_PCN,false,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0,494786,430474,0.0
HUANG_PCN,false,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0,537473,396210,0.0
HUANG_PCN,false,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0,302941,261973,0.0
HUANG_PCN,false,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0,285238,320961,0.0
HUANG_PCN,false,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0,238259,460676,0.0
HUANG_PCN,false,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0,54723,212977,0.0
HUANG_PCN,false,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0,205454,417921,0.0
HUANG_PCN,false,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0,555486,130756,0.0
HUANG_PCN,false,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0,577773,173895,0.0
HUANG_PCN,false,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0,553934,191543,0.0
HUANG_PCN,false,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0,112058,392908,0.0
HUANG_PCN,false,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0,230715,206285,0.0
HUANG_PCN,false,366046,215558,0.0,366046,215558,0.0,366046,215558,0.0,366046,215558,0.0,366046,215558,0.0,366046,215558,0.0,366075,215632,400.0,366109,215722,400.0,366143,215808,336.0,366162,215858,144.0
HUANG_PCN,false,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420760,0.0,504603,420761,12.0
HUANG_PCN,false,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0,323995,241862,0.0
HUANG_PCN,false,54913,203463,0.0,54913,203463,0.0,54913,203463,0.0,54913,203463,0.0,54913,203463,0.0,54888,203482,368.0,54817,203536,400.0,54740,203594,400.0,54658,203656,460.0,54798,203926,532.0
HUANG_PCN,true,168399,415500,833.0,168254,415638,833.0,168108,415775,833.0,167963,415913,833.0,167818,416050,833.0,167673,416188,833.0,167528,416325,833.0,167383,416462,833.0,167237,416600,833.0,167092,416737,833.0
HUANG_PCN,true,198540,412981,808.3999999999944,198343,412978,833.0,198143,412975,833.0,197943,412972,833.0,197744,412969,833.0,197544,412966,833.0,197344,412963,833.0,197144,412960,833.0,196944,412957,833.0,196763,412954,673.0
HUANG_PCN,false,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0,450467,162024,0.0
HUANG_PCN,false,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0,549686,275416,0.0
HUANG_PCN,false,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0,141213,63856,0.0
HUANG_PCN,false,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0,185662,399164,0.0
HUANG_PCN,false,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0,128692,341069,0.0
